Data,Quantidade,Valor,Denominacao,Especie
2017-10-05,"6,364,248,288","R$318,212,414.40",0.05,Moedas
2017-10-05,"6,695,534,771","R$669,553,477.10",0.10,Moedas
2017-10-05,"2,924,700,487","R$731,175,121.75",0.25,Moedas
2017-10-05,"2,813,510,804","R$1,406,755,402.00",0.50,Moedas
2017-10-05,"148,835,783","R$148,835,783.00",1.00,Cédulas
2017-10-05,"3,243,679,065","R$3,243,679,065.00",1.00,Moedas
2017-10-05,"1,239,859,880","R$2,479,719,760.00",2.00,Cédulas
2017-10-05,"544,903,641","R$2,724,518,205.00",5.00,Cédulas
2017-10-05,"611,028,944","R$6,110,289,440.00",10.00,Cédulas
2017-10-05,"667,017,015","R$13,340,340,300.00",20.00,Cédulas
2017-10-05,"2,064,668,132","R$103,233,406,600.00",50.00,Cédulas
2017-10-05,"944,381,667","R$94,438,166,700.00",100.00,Cédulas
2017-10-04,"3,191,125,250","R$31,911,252.50",0.01,Moedas
2017-10-04,"6,363,733,288","R$318,186,664.40",0.05,Moedas
2017-10-04,"6,695,145,771","R$669,514,577.10",0.10,Moedas
2017-10-04,"2,924,532,687","R$731,133,171.75",0.25,Moedas
2017-10-04,"2,813,270,554","R$1,406,635,277.00",0.50,Moedas
2017-10-04,"148,816,833","R$148,816,833.00",1.00,Cédulas
2017-10-04,"3,243,323,415","R$3,243,323,415.00",1.00,Moedas
2017-10-04,"1,238,961,382","R$2,477,922,764.00",2.00,Cédulas
2017-10-04,"544,301,253","R$2,721,506,265.00",5.00,Cédulas
2017-10-04,"606,452,400","R$6,064,524,000.00",10.00,Cédulas
2017-10-04,"659,360,555","R$13,187,211,100.00",20.00,Cédulas
2017-10-04,"2,037,559,909","R$101,877,995,450.00",50.00,Cédulas
2017-10-04,"932,108,513","R$93,210,851,300.00",100.00,Cédulas
2017-10-03,"3,191,125,250","R$31,911,252.50",0.01,Moedas
2017-10-03,"6,362,143,288","R$318,107,164.40",0.05,Moedas
2017-10-03,"6,692,120,771","R$669,212,077.10",0.10,Moedas
2017-10-03,"2,923,427,687","R$730,856,921.75",0.25,Moedas
2017-10-03,"2,811,384,304","R$1,405,692,152.00",0.50,Moedas
2017-10-03,"148,845,885","R$148,845,885.00",1.00,Cédulas
2017-10-03,"3,240,936,315","R$3,240,936,315.00",1.00,Moedas
2017-10-03,"1,238,812,765","R$2,477,625,530.00",2.00,Cédulas
2017-10-03,"543,633,743","R$2,718,168,715.00",5.00,Cédulas
2017-10-03,"601,136,884","R$6,011,368,840.00",10.00,Cédulas
2017-10-03,"653,781,384","R$13,075,627,680.00",20.00,Cédulas
2017-10-03,"2,012,522,863","R$100,626,143,150.00",50.00,Cédulas
2017-10-03,"920,624,211","R$92,062,421,100.00",100.00,Cédulas
2017-10-02,"3,191,125,250","R$31,911,252.50",0.01,Moedas
2017-10-02,"6,359,658,288","R$317,982,914.40",0.05,Moedas
2017-10-02,"6,689,542,771","R$668,954,277.10",0.10,Moedas
2017-10-02,"2,922,850,687","R$730,712,671.75",0.25,Moedas
2017-10-02,"2,808,890,204","R$1,404,445,102.00",0.50,Moedas
2017-10-02,"148,840,085","R$148,840,085.00",1.00,Cédulas
2017-10-02,"3,237,955,715","R$3,237,955,715.00",1.00,Moedas
2017-10-02,"1,238,863,439","R$2,477,726,878.00",2.00,Cédulas
2017-10-02,"543,454,654","R$2,717,273,270.00",5.00,Cédulas
2017-10-02,"597,752,723","R$5,977,527,230.00",10.00,Cédulas
2017-10-02,"647,945,230","R$12,958,904,600.00",20.00,Cédulas
2017-10-02,"1,994,266,086","R$99,713,304,300.00",50.00,Cédulas
2017-10-02,"910,735,889","R$91,073,588,900.00",100.00,Cédulas
2017-09-29,"3,191,124,250","R$31,911,242.50",0.01,Moedas
2017-09-29,"6,358,173,288","R$317,908,664.40",0.05,Moedas
2017-09-29,"6,688,448,771","R$668,844,877.10",0.10,Moedas
2017-09-29,"2,922,376,687","R$730,594,171.75",0.25,Moedas
2017-09-29,"2,807,943,104","R$1,403,971,552.00",0.50,Moedas
2017-09-29,"148,843,935","R$148,843,935.00",1.00,Cédulas
2017-09-29,"3,237,210,215","R$3,237,210,215.00",1.00,Moedas
2017-09-29,"1,237,051,568","R$2,474,103,136.00",2.00,Cédulas
2017-09-29,"541,580,390","R$2,707,901,950.00",5.00,Cédulas
2017-09-29,"592,938,203","R$5,929,382,030.00",10.00,Cédulas
2017-09-29,"640,973,966","R$12,819,479,320.00",20.00,Cédulas
2017-09-29,"1,968,602,586","R$98,430,129,300.00",50.00,Cédulas
2017-09-29,"898,171,152","R$89,817,115,200.00",100.00,Cédulas
2017-09-28,"3,191,124,250","R$31,911,242.50",0.01,Moedas
2017-09-28,"6,357,149,288","R$317,857,464.40",0.05,Moedas
2017-09-28,"6,687,603,771","R$668,760,377.10",0.10,Moedas
2017-09-28,"2,921,935,387","R$730,483,846.75",0.25,Moedas
2017-09-28,"2,807,468,354","R$1,403,734,177.00",0.50,Moedas
2017-09-28,"148,847,035","R$148,847,035.00",1.00,Cédulas
2017-09-28,"3,236,595,265","R$3,236,595,265.00",1.00,Moedas
2017-09-28,"1,235,461,804","R$2,470,923,608.00",2.00,Cédulas
2017-09-28,"540,292,667","R$2,701,463,335.00",5.00,Cédulas
2017-09-28,"588,737,023","R$5,887,370,230.00",10.00,Cédulas
2017-09-28,"634,290,422","R$12,685,808,440.00",20.00,Cédulas
2017-09-28,"1,945,542,216","R$97,277,110,800.00",50.00,Cédulas
2017-09-28,"887,253,485","R$88,725,348,500.00",100.00,Cédulas
2017-09-27,"3,191,120,250","R$31,911,202.50",0.01,Moedas
2017-09-27,"6,355,530,288","R$317,776,514.40",0.05,Moedas
2017-09-27,"6,686,312,771","R$668,631,277.10",0.10,Moedas
2017-09-27,"2,921,431,587","R$730,357,896.75",0.25,Moedas
2017-09-27,"2,806,545,354","R$1,403,272,677.00",0.50,Moedas
2017-09-27,"148,809,335","R$148,809,335.00",1.00,Cédulas
2017-09-27,"3,235,385,565","R$3,235,385,565.00",1.00,Moedas
2017-09-27,"1,234,650,182","R$2,469,300,364.00",2.00,Cédulas
2017-09-27,"539,698,548","R$2,698,492,740.00",5.00,Cédulas
2017-09-27,"584,787,810","R$5,847,878,100.00",10.00,Cédulas
2017-09-27,"628,973,392","R$12,579,467,840.00",20.00,Cédulas
2017-09-27,"1,925,576,662","R$96,278,833,100.00",50.00,Cédulas
2017-09-27,"877,957,904","R$87,795,790,400.00",100.00,Cédulas
2017-09-26,"3,191,120,250","R$31,911,202.50",0.01,Moedas
2017-09-26,"6,352,511,288","R$317,625,564.40",0.05,Moedas
2017-09-26,"6,683,240,771","R$668,324,077.10",0.10,Moedas
2017-09-26,"2,920,194,587","R$730,048,646.75",0.25,Moedas
2017-09-26,"2,805,271,854","R$1,402,635,927.00",0.50,Moedas
2017-09-26,"148,836,385","R$148,836,385.00",1.00,Cédulas
2017-09-26,"3,233,677,915","R$3,233,677,915.00",1.00,Moedas
2017-09-26,"1,233,826,023","R$2,467,652,046.00",2.00,Cédulas
2017-09-26,"537,822,861","R$2,689,114,305.00",5.00,Cédulas
2017-09-26,"581,463,888","R$5,814,638,880.00",10.00,Cédulas
2017-09-26,"625,484,930","R$12,509,698,600.00",20.00,Cédulas
2017-09-26,"1,912,337,507","R$95,616,875,350.00",50.00,Cédulas
2017-09-26,"873,771,837","R$87,377,183,700.00",100.00,Cédulas
2017-09-25,"3,191,120,250","R$31,911,202.50",0.01,Moedas
2017-09-25,"6,351,200,288","R$317,560,014.40",0.05,Moedas
2017-09-25,"6,682,141,771","R$668,214,177.10",0.10,Moedas
2017-09-25,"2,919,568,987","R$729,892,246.75",0.25,Moedas
2017-09-25,"2,804,609,254","R$1,402,304,627.00",0.50,Moedas
2017-09-25,"148,842,985","R$148,842,985.00",1.00,Cédulas
2017-09-25,"3,232,553,415","R$3,232,553,415.00",1.00,Moedas
2017-09-25,"1,233,894,219","R$2,467,788,438.00",2.00,Cédulas
2017-09-25,"537,664,523","R$2,688,322,615.00",5.00,Cédulas
2017-09-25,"581,556,482","R$5,815,564,820.00",10.00,Cédulas
2017-09-25,"625,319,255","R$12,506,385,100.00",20.00,Cédulas
2017-09-25,"1,906,534,858","R$95,326,742,900.00",50.00,Cédulas
2017-09-25,"872,512,366","R$87,251,236,600.00",100.00,Cédulas
2017-09-22,"3,191,120,250","R$31,911,202.50",0.01,Moedas
2017-09-22,"6,349,976,288","R$317,498,814.40",0.05,Moedas
2017-09-22,"6,680,910,771","R$668,091,077.10",0.10,Moedas
2017-09-22,"2,918,698,787","R$729,674,696.75",0.25,Moedas
2017-09-22,"2,803,743,154","R$1,401,871,577.00",0.50,Moedas
2017-09-22,"148,843,285","R$148,843,285.00",1.00,Cédulas
2017-09-22,"3,231,504,065","R$3,231,504,065.00",1.00,Moedas
2017-09-22,"1,234,851,635","R$2,469,703,270.00",2.00,Cédulas
2017-09-22,"538,221,844","R$2,691,109,220.00",5.00,Cédulas
2017-09-22,"581,931,565","R$5,819,315,650.00",10.00,Cédulas
2017-09-22,"625,804,157","R$12,516,083,140.00",20.00,Cédulas
2017-09-22,"1,903,934,995","R$95,196,749,750.00",50.00,Cédulas
2017-09-22,"872,015,089","R$87,201,508,900.00",100.00,Cédulas
2017-09-21,"3,191,120,250","R$31,911,202.50",0.01,Moedas
2017-09-21,"6,349,270,288","R$317,463,514.40",0.05,Moedas
2017-09-21,"6,680,278,771","R$668,027,877.10",0.10,Moedas
2017-09-21,"2,918,223,691","R$729,555,922.75",0.25,Moedas
2017-09-21,"2,803,154,054","R$1,401,577,027.00",0.50,Moedas
2017-09-21,"148,843,285","R$148,843,285.00",1.00,Cédulas
2017-09-21,"3,230,794,696","R$3,230,794,696.00",1.00,Moedas
2017-09-21,"1,235,729,297","R$2,471,458,594.00",2.00,Cédulas
2017-09-21,"538,502,939","R$2,692,514,695.00",5.00,Cédulas
2017-09-21,"583,188,373","R$5,831,883,730.00",10.00,Cédulas
2017-09-21,"627,228,792","R$12,544,575,840.00",20.00,Cédulas
2017-09-21,"1,904,197,032","R$95,209,851,600.00",50.00,Cédulas
2017-09-21,"873,043,166","R$87,304,316,600.00",100.00,Cédulas
2017-09-20,"3,191,120,250","R$31,911,202.50",0.01,Moedas
2017-09-20,"6,347,729,088","R$317,386,454.40",0.05,Moedas
2017-09-20,"6,678,572,371","R$667,857,237.10",0.10,Moedas
2017-09-20,"2,917,342,291","R$729,335,572.75",0.25,Moedas
2017-09-20,"2,802,744,154","R$1,401,372,077.00",0.50,Moedas
2017-09-20,"148,842,290","R$148,842,290.00",1.00,Cédulas
2017-09-20,"3,230,209,396","R$3,230,209,396.00",1.00,Moedas
2017-09-20,"1,236,050,121","R$2,472,100,242.00",2.00,Cédulas
